image_a,species,individual_id,image_b,label
87ae985a1d02f3.jpg,false_killer_whale,7355eee87d75,79d7ef013f6c7f.jpg,1
87de3f1b09a3c6.jpg,false_killer_whale,7355eee87d75,b5f9b19c3c471f.jpg,1
8a3c1aa84d3c51.jpg,false_killer_whale,7355eee87d75,8a3c1aa84d3c51.jpg,1
8fb78bd2565687.jpg,false_killer_whale,7355eee87d75,83eb119773f278.jpg,1
9323189a2460ad.jpg,false_killer_whale,7355eee87d75,abac8a81d0778e.jpg,1
94eb976e25416c.jpg,false_killer_whale,7355eee87d75,27d29a8c712735.jpg,1
96700a0e541ebb.jpg,false_killer_whale,7355eee87d75,75d678dc0df8e5.jpg,1
97de3a58a78d98.jpg,false_killer_whale,7355eee87d75,8fb78bd2565687.jpg,1
9e180db3226632.jpg,false_killer_whale,7355eee87d75,cf308683827683.jpg,1
9ea44d136f45f1.jpg,false_killer_whale,7355eee87d75,9ea44d136f45f1.jpg,1
a30c805cf0bb5c.jpg,false_killer_whale,7355eee87d75,9323189a2460ad.jpg,1
a3e59f6b0bd6eb.jpg,false_killer_whale,7355eee87d75,87de3f1b09a3c6.jpg,1
a86d257d39466f.jpg,false_killer_whale,7355eee87d75,87ae985a1d02f3.jpg,1
aa3b9d210f5f2f.jpg,false_killer_whale,7355eee87d75,9e180db3226632.jpg,1
abac8a81d0778e.jpg,false_killer_whale,7355eee87d75,94eb976e25416c.jpg,1
ac2ad842532d67.jpg,false_killer_whale,7355eee87d75,d59f7d3449971d.jpg,1
b3cd2ad92b6cb6.jpg,false_killer_whale,7355eee87d75,96700a0e541ebb.jpg,1
b5f9b19c3c471f.jpg,false_killer_whale,7355eee87d75,114e8c47b27bb5.jpg,1
c05d7a9ccb3c59.jpg,false_killer_whale,7355eee87d75,a86d257d39466f.jpg,1
cf308683827683.jpg,false_killer_whale,7355eee87d75,0385440eea9e1f.jpg,1
d543456733f667.jpg,false_killer_whale,7355eee87d75,5fd8801bd7b69e.jpg,1
d59f7d3449971d.jpg,false_killer_whale,7355eee87d75,336473649bb668.jpg,1
de88047b829eda.jpg,false_killer_whale,7355eee87d75,de88047b829eda.jpg,1
e0e68b9c73269d.jpg,false_killer_whale,7355eee87d75,69e1754ca0075b.jpg,1
e6607aca9a9ae3.jpg,false_killer_whale,7355eee87d75,aa3b9d210f5f2f.jpg,1
f65cf1fb98568a.jpg,false_killer_whale,7355eee87d75,7816292073cc50.jpg,1
0385440eea9e1f.jpg,false_killer_whale,7355eee87d75,3abd1cec51b689.jpg,0
08728ee851e241.jpg,false_killer_whale,7355eee87d75,0b4372218ad52a.jpg,0
114e8c47b27bb5.jpg,false_killer_whale,7355eee87d75,5aa5e5f6b95e4e.jpg,0
1ccf4c8ca7872c.jpg,false_killer_whale,7355eee87d75,46f194bc1db36a.jpg,0
208d7627a37bdf.jpg,false_killer_whale,7355eee87d75,63c7526133de5f.jpg,0
27d29a8c712735.jpg,false_killer_whale,7355eee87d75,d8d25335579ba1.jpg,0
30e8576a4e8137.jpg,false_killer_whale,7355eee87d75,5b7d72227f5722.jpg,0
330528e46634dd.jpg,false_killer_whale,7355eee87d75,fb85ad3fb7eb83.jpg,0
336473649bb668.jpg,false_killer_whale,7355eee87d75,d7da6c80ecf723.jpg,0
41692cd1f94724.jpg,false_killer_whale,7355eee87d75,b2a9ec0b82f654.jpg,0
5fd8801bd7b69e.jpg,false_killer_whale,7355eee87d75,e5162f5e1f43cb.jpg,0
6233570ba52370.jpg,false_killer_whale,7355eee87d75,199401008e2df9.jpg,0
6247a8228fe2a9.jpg,false_killer_whale,7355eee87d75,6aa29d1a86ed02.jpg,0
68e5df5d7a9e86.jpg,false_killer_whale,7355eee87d75,a7f494733a5495.jpg,0
69e1754ca0075b.jpg,false_killer_whale,7355eee87d75,d05d9fb1142d8e.jpg,0
718fcfc638b6b6.jpg,false_killer_whale,7355eee87d75,2e2252ddc138dd.jpg,0
75d678dc0df8e5.jpg,false_killer_whale,7355eee87d75,27c9efbab84bf9.jpg,0
7816292073cc50.jpg,false_killer_whale,7355eee87d75,9800ae11f6a129.jpg,0
791cbbe3851717.jpg,false_killer_whale,7355eee87d75,595ea139982124.jpg,0
79d7ef013f6c7f.jpg,false_killer_whale,7355eee87d75,599d1fcede791d.jpg,0
7bc2adc88ec27a.jpg,false_killer_whale,7355eee87d75,53d42b46f83863.jpg,0
83eb119773f278.jpg,false_killer_whale,7355eee87d75,a8cc74014b57d1.jpg,0
87ae985a1d02f3.jpg,false_killer_whale,7355eee87d75,bf6866a082dbad.jpg,0
87de3f1b09a3c6.jpg,false_killer_whale,7355eee87d75,16b6ccd0e9f482.jpg,0
8a3c1aa84d3c51.jpg,false_killer_whale,7355eee87d75,a15012d994636a.jpg,0
8fb78bd2565687.jpg,false_killer_whale,7355eee87d75,87301b4342a069.jpg,0
9323189a2460ad.jpg,false_killer_whale,7355eee87d75,8a8753fb47e85c.jpg,0
94eb976e25416c.jpg,false_killer_whale,7355eee87d75,41a908efb6d0cb.jpg,0
96700a0e541ebb.jpg,false_killer_whale,7355eee87d75,cffba1b22fb85c.jpg,0
97de3a58a78d98.jpg,false_killer_whale,7355eee87d75,0f5c577ad434ce.jpg,0
9e180db3226632.jpg,false_killer_whale,7355eee87d75,a4ec7f19dfbaac.jpg,0
9ea44d136f45f1.jpg,false_killer_whale,7355eee87d75,1c753ddcd96e76.jpg,0
a30c805cf0bb5c.jpg,false_killer_whale,7355eee87d75,c9e535e57d6876.jpg,0
a3e59f6b0bd6eb.jpg,false_killer_whale,7355eee87d75,4ddd51ebb0db54.jpg,0
a86d257d39466f.jpg,false_killer_whale,7355eee87d75,ecaaa7b7efe517.jpg,0
aa3b9d210f5f2f.jpg,false_killer_whale,7355eee87d75,6d3d36a78884b1.jpg,0
abac8a81d0778e.jpg,false_killer_whale,7355eee87d75,2328c4222af831.jpg,0
ac2ad842532d67.jpg,false_killer_whale,7355eee87d75,8d1bca6eb75419.jpg,0
b3cd2ad92b6cb6.jpg,false_killer_whale,7355eee87d75,fe58940c3d3fd0.jpg,0
b5f9b19c3c471f.jpg,false_killer_whale,7355eee87d75,7ea829f6a79e0b.jpg,0
c05d7a9ccb3c59.jpg,false_killer_whale,7355eee87d75,56511a236fafa8.jpg,0
cf308683827683.jpg,false_killer_whale,7355eee87d75,0ad5b7d13551e2.jpg,0
d543456733f667.jpg,false_killer_whale,7355eee87d75,3b2c9f13d719d6.jpg,0
d59f7d3449971d.jpg,false_killer_whale,7355eee87d75,f06df39bcdf4cc.jpg,0
de88047b829eda.jpg,false_killer_whale,7355eee87d75,1432fbfe795cbb.jpg,0
e0e68b9c73269d.jpg,false_killer_whale,7355eee87d75,733e10bd39cdb3.jpg,0
e6607aca9a9ae3.jpg,false_killer_whale,7355eee87d75,74862252c3695f.jpg,0
f65cf1fb98568a.jpg,false_killer_whale,7355eee87d75,6ac85bc3eb52cd.jpg,0
103e0626a9cae2.jpg,white_sided_dolphin,ef8ad480cb67,103e0626a9cae2.jpg,1
103e0626a9cae2.jpg,white_sided_dolphin,ef8ad480cb67,f33db146822a2d.jpg,0
cb4d2512494a8c.jpg,humpback_whale,5071ef07f9ec,cb4d2512494a8c.jpg,1
cb4d2512494a8c.jpg,humpback_whale,5071ef07f9ec,791d90a2c81d0b.jpg,0
1674361f0e90b4.jpg,false_killer_whale,f814ab01a7fd,1674361f0e90b4.jpg,1
1674361f0e90b4.jpg,false_killer_whale,f814ab01a7fd,f22b5b7ce5ce22.jpg,0
299077eb27a43d.jpg,humpback_whale,cb630a899679,299077eb27a43d.jpg,1
299077eb27a43d.jpg,humpback_whale,cb630a899679,47a7a2960940e4.jpg,0
0f3bad8d14038f.jpg,southern_right_whale,66ad55d076b7,0f3bad8d14038f.jpg,1
0f3bad8d14038f.jpg,southern_right_whale,66ad55d076b7,13724687437e2e.jpg,0
0283eed579bff4.jpg,bottlenose_dolphin,557406f121e6,6d4db623d9e577.jpg,1
06896fdafbdbaa.jpg,bottlenose_dolphin,557406f121e6,e6671a40ef7572.jpg,1
0745d8aabd7369.jpg,bottlenose_dolphin,557406f121e6,d28c3b18dc0839.jpg,1
135459c97aa66c.jpg,bottlenose_dolphin,557406f121e6,a32e0c6174c366.jpg,1
1d901556d91e2d.jpg,bottlenose_dolphin,557406f121e6,1df194abf09ed1.jpg,1
1df194abf09ed1.jpg,bottlenose_dolphin,557406f121e6,2456c5c0ce6f0a.jpg,1
1ecbddc0acaf11.jpg,bottlenose_dolphin,557406f121e6,b3479346b9a312.jpg,1
23b758a9eecc93.jpg,bottlenose_dolphin,557406f121e6,650463e6bac196.jpg,1
2456c5c0ce6f0a.jpg,bottlenose_dolphin,557406f121e6,4098ef0429e67d.jpg,1
248cecafe046c3.jpg,bottlenose_dolphin,557406f121e6,06896fdafbdbaa.jpg,1
272e5825263c57.jpg,bottlenose_dolphin,557406f121e6,48d7a6939d8364.jpg,1
4098ef0429e67d.jpg,bottlenose_dolphin,557406f121e6,248cecafe046c3.jpg,1
48718f8131ccf2.jpg,bottlenose_dolphin,557406f121e6,ef5b8b88ebd433.jpg,1
48d7a6939d8364.jpg,bottlenose_dolphin,557406f121e6,1d901556d91e2d.jpg,1
4ee48e32d9b461.jpg,bottlenose_dolphin,557406f121e6,6d9227bf636878.jpg,1
57bfb43bd753c6.jpg,bottlenose_dolphin,557406f121e6,aee476663df397.jpg,1
650463e6bac196.jpg,bottlenose_dolphin,557406f121e6,dff017291ec98c.jpg,1
65e3f1bc7578da.jpg,bottlenose_dolphin,557406f121e6,eb7ae242c0dda3.jpg,1
6816ddd32459e0.jpg,bottlenose_dolphin,557406f121e6,ea2ddd44ad0224.jpg,1
6bb6b6011f58d6.jpg,bottlenose_dolphin,557406f121e6,6816ddd32459e0.jpg,1
6d4db623d9e577.jpg,bottlenose_dolphin,557406f121e6,0745d8aabd7369.jpg,1
6d9227bf636878.jpg,bottlenose_dolphin,557406f121e6,f137a81212b017.jpg,1
9f52ff557a2c30.jpg,bottlenose_dolphin,557406f121e6,cb95374f7cca51.jpg,1
a040509f2871ff.jpg,bottlenose_dolphin,557406f121e6,b6bb2ddd10c3c9.jpg,1
a32e0c6174c366.jpg,bottlenose_dolphin,557406f121e6,272e5825263c57.jpg,1
a7bebddaddc8bf.jpg,bottlenose_dolphin,557406f121e6,57bfb43bd753c6.jpg,1
aee476663df397.jpg,bottlenose_dolphin,557406f121e6,9f52ff557a2c30.jpg,1
b3479346b9a312.jpg,bottlenose_dolphin,557406f121e6,135459c97aa66c.jpg,1
b4720da50c09b5.jpg,bottlenose_dolphin,557406f121e6,65e3f1bc7578da.jpg,1
b6bb2ddd10c3c9.jpg,bottlenose_dolphin,557406f121e6,fcdcc35d85a06a.jpg,1
bbc4abfcb42c2b.jpg,bottlenose_dolphin,557406f121e6,1ecbddc0acaf11.jpg,1
be1247ff70ae6e.jpg,bottlenose_dolphin,557406f121e6,d24159afa6d095.jpg,1
c29657ef5a4289.jpg,bottlenose_dolphin,557406f121e6,6bb6b6011f58d6.jpg,1
cb95374f7cca51.jpg,bottlenose_dolphin,557406f121e6,be1247ff70ae6e.jpg,1
d1c39d30e6042d.jpg,bottlenose_dolphin,557406f121e6,0283eed579bff4.jpg,1
d24159afa6d095.jpg,bottlenose_dolphin,557406f121e6,a7bebddaddc8bf.jpg,1
d28c3b18dc0839.jpg,bottlenose_dolphin,557406f121e6,c29657ef5a4289.jpg,1
db9f846fd8fbd8.jpg,bottlenose_dolphin,557406f121e6,b4720da50c09b5.jpg,1
dff017291ec98c.jpg,bottlenose_dolphin,557406f121e6,a040509f2871ff.jpg,1
e25700c466981c.jpg,bottlenose_dolphin,557406f121e6,23b758a9eecc93.jpg,1
e6671a40ef7572.jpg,bottlenose_dolphin,557406f121e6,db9f846fd8fbd8.jpg,1
ea2ddd44ad0224.jpg,bottlenose_dolphin,557406f121e6,d1c39d30e6042d.jpg,1
eb7ae242c0dda3.jpg,bottlenose_dolphin,557406f121e6,48718f8131ccf2.jpg,1
ef5b8b88ebd433.jpg,bottlenose_dolphin,557406f121e6,bbc4abfcb42c2b.jpg,1
f137a81212b017.jpg,bottlenose_dolphin,557406f121e6,4ee48e32d9b461.jpg,1
fcdcc35d85a06a.jpg,bottlenose_dolphin,557406f121e6,e25700c466981c.jpg,1
0283eed579bff4.jpg,bottlenose_dolphin,557406f121e6,4f462c17196601.jpg,0
06896fdafbdbaa.jpg,bottlenose_dolphin,557406f121e6,e80e348cb2d80a.jpg,0
0745d8aabd7369.jpg,bottlenose_dolphin,557406f121e6,a7fe969e1d6171.jpg,0
135459c97aa66c.jpg,bottlenose_dolphin,557406f121e6,afa29f1bdb043f.jpg,0
1d901556d91e2d.jpg,bottlenose_dolphin,557406f121e6,6e21b26d07786e.jpg,0
1df194abf09ed1.jpg,bottlenose_dolphin,557406f121e6,564d56220305d8.jpg,0
1ecbddc0acaf11.jpg,bottlenose_dolphin,557406f121e6,bddf67d7cdeba5.jpg,0
23b758a9eecc93.jpg,bottlenose_dolphin,557406f121e6,41a5d7e7f85b29.jpg,0
2456c5c0ce6f0a.jpg,bottlenose_dolphin,557406f121e6,2255e5e360667f.jpg,0
248cecafe046c3.jpg,bottlenose_dolphin,557406f121e6,2637acaf839acf.jpg,0
272e5825263c57.jpg,bottlenose_dolphin,557406f121e6,bf061e7ae0f670.jpg,0
4098ef0429e67d.jpg,bottlenose_dolphin,557406f121e6,42fab6f474123d.jpg,0
48718f8131ccf2.jpg,bottlenose_dolphin,557406f121e6,327c398ba6caec.jpg,0
48d7a6939d8364.jpg,bottlenose_dolphin,557406f121e6,4c242f72eaa572.jpg,0
4ee48e32d9b461.jpg,bottlenose_dolphin,557406f121e6,ad236352e30c41.jpg,0
57bfb43bd753c6.jpg,bottlenose_dolphin,557406f121e6,e0196e494fc41b.jpg,0
650463e6bac196.jpg,bottlenose_dolphin,557406f121e6,6cb92c5cbaabcb.jpg,0
65e3f1bc7578da.jpg,bottlenose_dolphin,557406f121e6,c15d0b60354c74.jpg,0
6816ddd32459e0.jpg,bottlenose_dolphin,557406f121e6,623186b568cf9c.jpg,0
6bb6b6011f58d6.jpg,bottlenose_dolphin,557406f121e6,4be2999643051e.jpg,0
6d4db623d9e577.jpg,bottlenose_dolphin,557406f121e6,2cd0d9b86ac6ef.jpg,0
6d9227bf636878.jpg,bottlenose_dolphin,557406f121e6,99b1110548cda6.jpg,0
9f52ff557a2c30.jpg,bottlenose_dolphin,557406f121e6,90cd5f1c37fbdf.jpg,0
a040509f2871ff.jpg,bottlenose_dolphin,557406f121e6,05d916e23eb3d7.jpg,0
a32e0c6174c366.jpg,bottlenose_dolphin,557406f121e6,f535e7e3b81177.jpg,0
a7bebddaddc8bf.jpg,bottlenose_dolphin,557406f121e6,dfa877f404b489.jpg,0
aee476663df397.jpg,bottlenose_dolphin,557406f121e6,dc73aefebc0158.jpg,0
b3479346b9a312.jpg,bottlenose_dolphin,557406f121e6,6fd058148e68e7.jpg,0
b4720da50c09b5.jpg,bottlenose_dolphin,557406f121e6,ecc30f6ff04007.jpg,0
b6bb2ddd10c3c9.jpg,bottlenose_dolphin,557406f121e6,6b0f7fb4ed0595.jpg,0
bbc4abfcb42c2b.jpg,bottlenose_dolphin,557406f121e6,83ccc284ff89be.jpg,0
be1247ff70ae6e.jpg,bottlenose_dolphin,557406f121e6,67ac2c4f619169.jpg,0
c29657ef5a4289.jpg,bottlenose_dolphin,557406f121e6,4b10d586dc895e.jpg,0
cb95374f7cca51.jpg,bottlenose_dolphin,557406f121e6,cd0ee992d8f2d6.jpg,0
d1c39d30e6042d.jpg,bottlenose_dolphin,557406f121e6,7e028f5242a7d5.jpg,0
d24159afa6d095.jpg,bottlenose_dolphin,557406f121e6,8e293abc0be97b.jpg,0
d28c3b18dc0839.jpg,bottlenose_dolphin,557406f121e6,f4636475d9f131.jpg,0
db9f846fd8fbd8.jpg,bottlenose_dolphin,557406f121e6,bc129a991dcce3.jpg,0
dff017291ec98c.jpg,bottlenose_dolphin,557406f121e6,49f8246ee5970c.jpg,0
e25700c466981c.jpg,bottlenose_dolphin,557406f121e6,25a4d7a61d5740.jpg,0
e6671a40ef7572.jpg,bottlenose_dolphin,557406f121e6,0b079e2c876206.jpg,0
ea2ddd44ad0224.jpg,bottlenose_dolphin,557406f121e6,7ec2d88484f1e3.jpg,0
eb7ae242c0dda3.jpg,bottlenose_dolphin,557406f121e6,b65bff7cf62704.jpg,0
ef5b8b88ebd433.jpg,bottlenose_dolphin,557406f121e6,ceb59872a05271.jpg,0
f137a81212b017.jpg,bottlenose_dolphin,557406f121e6,7a55cd1879c8e6.jpg,0
fcdcc35d85a06a.jpg,bottlenose_dolphin,557406f121e6,85d466eefe8793.jpg,0
5a34b1d68365a4.jpg,minke_whale,7227afec3f83,5a34b1d68365a4.jpg,1
abe048bbf4e0b4.jpg,minke_whale,7227afec3f83,abe048bbf4e0b4.jpg,1
5a34b1d68365a4.jpg,minke_whale,7227afec3f83,f63871107bf25b.jpg,0
abe048bbf4e0b4.jpg,minke_whale,7227afec3f83,9a2ea7d76bef0f.jpg,0
76e1ef66b5a60f.jpg,dusky_dolphin,5a0e4d74d452,76e1ef66b5a60f.jpg,1
76e1ef66b5a60f.jpg,dusky_dolphin,5a0e4d74d452,46b4b047184bb9.jpg,0
621ffdddc0ccc7.jpg,dusky_dolphin,da38a8730dbc,621ffdddc0ccc7.jpg,1
621ffdddc0ccc7.jpg,dusky_dolphin,da38a8730dbc,10d9090c7168de.jpg,0
06c41c300fa025.jpg,beluga,15b1bc98f01c,06c41c300fa025.jpg,1
06c41c300fa025.jpg,beluga,15b1bc98f01c,ac02197c654b84.jpg,0
1676e06b339cec.jpg,bottlenose_dolphin,aa17186c38fe,304a1aed59bdef.jpg,1
176d7563d01053.jpg,bottlenose_dolphin,aa17186c38fe,dee3b0360d554e.jpg,1
2a0dfd0afb1e60.jpg,bottlenose_dolphin,aa17186c38fe,1676e06b339cec.jpg,1
304a1aed59bdef.jpg,bottlenose_dolphin,aa17186c38fe,8cbe32135f0a47.jpg,1
35011c1e1c08ab.jpg,bottlenose_dolphin,aa17186c38fe,4733cd8343cca7.jpg,1
3a44fece8ef5a3.jpg,bottlenose_dolphin,aa17186c38fe,9fcb96ae0d3b03.jpg,1
3ad67a0c627a1f.jpg,bottlenose_dolphin,aa17186c38fe,176d7563d01053.jpg,1
3b91afa152af90.jpg,bottlenose_dolphin,aa17186c38fe,35011c1e1c08ab.jpg,1
40ae920715dea9.jpg,bottlenose_dolphin,aa17186c38fe,f77c57d5a1285a.jpg,1
468cb75134de22.jpg,bottlenose_dolphin,aa17186c38fe,97bf8fc0eb221e.jpg,1
4733cd8343cca7.jpg,bottlenose_dolphin,aa17186c38fe,723bfa390aa5b7.jpg,1
6b7125818c58fd.jpg,bottlenose_dolphin,aa17186c38fe,468cb75134de22.jpg,1
723bfa390aa5b7.jpg,bottlenose_dolphin,aa17186c38fe,dff100e5a83142.jpg,1
7d6d5043100baf.jpg,bottlenose_dolphin,aa17186c38fe,40ae920715dea9.jpg,1
8cbe32135f0a47.jpg,bottlenose_dolphin,aa17186c38fe,3a44fece8ef5a3.jpg,1
97bf8fc0eb221e.jpg,bottlenose_dolphin,aa17186c38fe,6b7125818c58fd.jpg,1
9fcb96ae0d3b03.jpg,bottlenose_dolphin,aa17186c38fe,2a0dfd0afb1e60.jpg,1
b7925d40e5699d.jpg,bottlenose_dolphin,aa17186c38fe,3b91afa152af90.jpg,1
dee3b0360d554e.jpg,bottlenose_dolphin,aa17186c38fe,b7925d40e5699d.jpg,1
dff100e5a83142.jpg,bottlenose_dolphin,aa17186c38fe,3ad67a0c627a1f.jpg,1
f77c57d5a1285a.jpg,bottlenose_dolphin,aa17186c38fe,7d6d5043100baf.jpg,1
1676e06b339cec.jpg,bottlenose_dolphin,aa17186c38fe,21ced64aaf2ed0.jpg,0
176d7563d01053.jpg,bottlenose_dolphin,aa17186c38fe,0d7e4c3a60e15d.jpg,0
2a0dfd0afb1e60.jpg,bottlenose_dolphin,aa17186c38fe,8e7516214c848c.jpg,0
304a1aed59bdef.jpg,bottlenose_dolphin,aa17186c38fe,c577d2158f6f06.jpg,0
35011c1e1c08ab.jpg,bottlenose_dolphin,aa17186c38fe,540905c392dee1.jpg,0
3a44fece8ef5a3.jpg,bottlenose_dolphin,aa17186c38fe,14a3d16a79b630.jpg,0
3ad67a0c627a1f.jpg,bottlenose_dolphin,aa17186c38fe,f81c647249575f.jpg,0
3b91afa152af90.jpg,bottlenose_dolphin,aa17186c38fe,e07a67b238ab2f.jpg,0
40ae920715dea9.jpg,bottlenose_dolphin,aa17186c38fe,154798065f41ae.jpg,0
468cb75134de22.jpg,bottlenose_dolphin,aa17186c38fe,15523e0bd53446.jpg,0
4733cd8343cca7.jpg,bottlenose_dolphin,aa17186c38fe,aab2a12ca65d10.jpg,0
6b7125818c58fd.jpg,bottlenose_dolphin,aa17186c38fe,8be9dd7d3f64b3.jpg,0
723bfa390aa5b7.jpg,bottlenose_dolphin,aa17186c38fe,3418f669a8bc89.jpg,0
7d6d5043100baf.jpg,bottlenose_dolphin,aa17186c38fe,d29e7d19b40a01.jpg,0
8cbe32135f0a47.jpg,bottlenose_dolphin,aa17186c38fe,70bc8176e1e958.jpg,0
97bf8fc0eb221e.jpg,bottlenose_dolphin,aa17186c38fe,4911c61bbd87a6.jpg,0
9fcb96ae0d3b03.jpg,bottlenose_dolphin,aa17186c38fe,1dbfa22a4a237e.jpg,0
b7925d40e5699d.jpg,bottlenose_dolphin,aa17186c38fe,2ecbe398fd0839.jpg,0
dee3b0360d554e.jpg,bottlenose_dolphin,aa17186c38fe,6077d0fbee66b2.jpg,0
dff100e5a83142.jpg,bottlenose_dolphin,aa17186c38fe,52614d66a6087d.jpg,0
f77c57d5a1285a.jpg,bottlenose_dolphin,aa17186c38fe,6c4bda136f138c.jpg,0
444cc773d5f722.jpg,beluga,28ef5e3c04e0,444cc773d5f722.jpg,1
444cc773d5f722.jpg,beluga,28ef5e3c04e0,2198ab7f3af046.jpg,0
33bcca0bd9217a.jpg,spinner_dolphin,62dcc3406494,33bcca0bd9217a.jpg,1
33bcca0bd9217a.jpg,spinner_dolphin,62dcc3406494,3ec05f14456428.jpg,0
41c0cf6ffec450.jpg,blue_whale,ba6f8db15e2c,cb71f7037055df.jpg,1
6de19cf9ff25b2.jpg,blue_whale,ba6f8db15e2c,41c0cf6ffec450.jpg,1
cb71f7037055df.jpg,blue_whale,ba6f8db15e2c,6de19cf9ff25b2.jpg,1
41c0cf6ffec450.jpg,blue_whale,ba6f8db15e2c,620c96755795ea.jpg,0
6de19cf9ff25b2.jpg,blue_whale,ba6f8db15e2c,fff94675cc1aef.jpg,0
cb71f7037055df.jpg,blue_whale,ba6f8db15e2c,053d8ea5b053a6.jpg,0
c79e177cbd0d88.jpg,spinner_dolphin,d60407583bb7,c79e177cbd0d88.jpg,1
c79e177cbd0d88.jpg,spinner_dolphin,d60407583bb7,33ce36ec06aeb6.jpg,0
6a1e0c78b8d81e.jpg,short_finned_pilot_whale,d89597378e8b,6a1e0c78b8d81e.jpg,1
6a1e0c78b8d81e.jpg,short_finned_pilot_whale,d89597378e8b,6b3bddf5e28cdc.jpg,0
c14e7f64b92e8e.jpg,southern_right_whale,7a2bf85110a8,c14e7f64b92e8e.jpg,1
d0df45d96c6394.jpg,southern_right_whale,7a2bf85110a8,d0df45d96c6394.jpg,1
c14e7f64b92e8e.jpg,southern_right_whale,7a2bf85110a8,f5c330c84bfa7c.jpg,0
d0df45d96c6394.jpg,southern_right_whale,7a2bf85110a8,be7d9f6474d7fd.jpg,0
51c36f70fc53f5.jpg,dusky_dolphin,03771b648efe,51c36f70fc53f5.jpg,1
51c36f70fc53f5.jpg,dusky_dolphin,03771b648efe,e57d0c8cdfb26d.jpg,0
330dc2734d94f0.jpg,blue_whale,3105a7d6f570,8835c623d349d0.jpg,1
820bb47d874fd7.jpg,blue_whale,3105a7d6f570,a4c5a76df79053.jpg,1
8835c623d349d0.jpg,blue_whale,3105a7d6f570,e8c4e34f20ef7b.jpg,1
a4c5a76df79053.jpg,blue_whale,3105a7d6f570,ad45edcb1f9fbe.jpg,1
ad45edcb1f9fbe.jpg,blue_whale,3105a7d6f570,820bb47d874fd7.jpg,1
e8c4e34f20ef7b.jpg,blue_whale,3105a7d6f570,330dc2734d94f0.jpg,1
330dc2734d94f0.jpg,blue_whale,3105a7d6f570,aab225d2dabc38.jpg,0
820bb47d874fd7.jpg,blue_whale,3105a7d6f570,0c2dfd4c3ba9a9.jpg,0
8835c623d349d0.jpg,blue_whale,3105a7d6f570,c5096b76878020.jpg,0
a4c5a76df79053.jpg,blue_whale,3105a7d6f570,c492f07f4ad12e.jpg,0
ad45edcb1f9fbe.jpg,blue_whale,3105a7d6f570,ca03cbfc4c6d79.jpg,0
e8c4e34f20ef7b.jpg,blue_whale,3105a7d6f570,1d69a1b687672c.jpg,0
4e3ef4afeee53a.jpg,beluga,913d5da5ff27,88c5028d35d6e5.jpg,1
88c5028d35d6e5.jpg,beluga,913d5da5ff27,df78d5d9ac7667.jpg,1
be0239fa73da01.jpg,beluga,913d5da5ff27,c128b92fb32cdf.jpg,1
c128b92fb32cdf.jpg,beluga,913d5da5ff27,4e3ef4afeee53a.jpg,1
df78d5d9ac7667.jpg,beluga,913d5da5ff27,be0239fa73da01.jpg,1
4e3ef4afeee53a.jpg,beluga,913d5da5ff27,7dac60883b7d3b.jpg,0
88c5028d35d6e5.jpg,beluga,913d5da5ff27,3a0a58872fe8ca.jpg,0
be0239fa73da01.jpg,beluga,913d5da5ff27,6199b31929b4a7.jpg,0
c128b92fb32cdf.jpg,beluga,913d5da5ff27,d10e82b49962fa.jpg,0
df78d5d9ac7667.jpg,beluga,913d5da5ff27,9e53170a685ba2.jpg,0
ee8d896bad82bb.jpg,bottlenose_dolphin,eb07b2a9aa9c,ee8d896bad82bb.jpg,1
ee8d896bad82bb.jpg,bottlenose_dolphin,eb07b2a9aa9c,c0513913c9f75a.jpg,0
c13a0f927cbd12.jpg,killer_whale,a0f7bf1731aa,c13a0f927cbd12.jpg,1
c13a0f927cbd12.jpg,killer_whale,a0f7bf1731aa,dff8ea4e27d3c4.jpg,0
a5f4ace134768c.jpg,bottlenose_dolpin,ec1fc3bc2fc6,a5f4ace134768c.jpg,1
a5f4ace134768c.jpg,bottlenose_dolpin,ec1fc3bc2fc6,a3fd23fbc52e4e.jpg,0
d9a55d0421a4cf.jpg,dusky_dolphin,47dadab67d55,d9a55d0421a4cf.jpg,1
d9a55d0421a4cf.jpg,dusky_dolphin,47dadab67d55,13d46cd57198e7.jpg,0
8b85358df1970d.jpg,blue_whale,65ce8d070a2b,a97b6b11b45933.jpg,1
a97b6b11b45933.jpg,blue_whale,65ce8d070a2b,8b85358df1970d.jpg,1
8b85358df1970d.jpg,blue_whale,65ce8d070a2b,2d77d160889907.jpg,0
a97b6b11b45933.jpg,blue_whale,65ce8d070a2b,8ffe8517de4fb6.jpg,0
77abc32f06889d.jpg,spinner_dolphin,aedf0fa5c1ae,77abc32f06889d.jpg,1
77abc32f06889d.jpg,spinner_dolphin,aedf0fa5c1ae,cbd4811efe88f1.jpg,0
1e69125aa50262.jpg,short_finned_pilot_whale,65e31813e571,1e69125aa50262.jpg,1
bc19c7b097ecac.jpg,short_finned_pilot_whale,65e31813e571,bc19c7b097ecac.jpg,1
1e69125aa50262.jpg,short_finned_pilot_whale,65e31813e571,e35c8433119d64.jpg,0
bc19c7b097ecac.jpg,short_finned_pilot_whale,65e31813e571,e7bc059aee4278.jpg,0
45e769f02ade11.jpg,blue_whale,89caeb1b5906,45e769f02ade11.jpg,1
